DATAFLOW,LAST UPDATE,freq,pesticid,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,EE,2019,3614,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,EL,2016,13318,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,EL,2017,11444,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,EL,2018,15347,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,EL,2019,14162,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,EL,2020,14899,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,FI,2016,14299,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,FI,2017,8540,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,FI,2018,9440,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,FI,2019,7796,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,FI,2020,10484,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,FR,2011,851992,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,FR,2012,762464,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,FR,2013,750561,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,FR,2014,797172,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,FR,2015,720869,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,FR,2016,801936,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,FR,2017,732007,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,FR,2018,1043824,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,FR,2019,531773,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,FR,2020,707663,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,HR,2016,6945,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,HR,2017,4975,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,HR,2018,7157,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,HR,2019,7865,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,HR,2020,8326,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,HU,2016,130923,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,HU,2017,137849,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,HU,2018,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,HU,2019,103493,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,HU,2020,150799,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,IE,2016,19153,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,IE,2017,15133,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,IE,2018,13817,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,IE,2019,10611,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,IS,2019,3,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,IS,2020,6,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,IT,2011,170305,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,IT,2012,159718,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,IT,2013,164883,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,IT,2014,228370,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,IT,2015,237674,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,IT,2016,247333,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,IT,2017,198610,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,IT,2018,205424,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,IT,2019,194201,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,LT,2011,15781,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,LT,2012,14899,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,LT,2013,11287,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,LT,2014,26707,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,LT,2015,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,LT,2016,32300,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,LT,2017,37462,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,LT,2018,50531,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,LT,2019,32716,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,LT,2020,38647,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,LU,2016,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F99_02,KG,LU,2017,1722,
